,TP,CL,CF,SF,FA
698,2,1000000,2000339,3000473,4001858
699,1,1000000,2000988,3001615,4001453
700,2,1000000,2000184,3000199,4003043
701,1,1000003,2000097,3000330,4003667
702,1,1000003,2001207,3001975,4001613
703,1,1000003,2000775,3001261,4002453
704,2,1000000,2000475,3000736,4002035
705,1,1000003,2000303,3000403,4001800
706,1,1000003,2000939,3001529,4004781
707,2,1000000,2000475,3000736,4002035
708,1,1000002,2000148,3000038,4000029
709,2,1000000,2000184,3000199,4003043
710,1,1000002,2000024,3000031,4000237
711,1,1000002,2000016,3001397,4003744
712,1,1000003,2000014,3001336,4001240
713,1,1000004,2000049,3000068,4003647
714,1,1000001,2001013,3001694,4002744
715,1,1000000,2001270,3002074,4007491
716,1,1000002,2000662,3001045,4003555
717,1,1000002,2000067,3000571,4000555
718,1,1000002,2001260,3002022,4004043
719,1,1000002,2000148,3000038,4000029
720,1,1000001,2000100,3000135,4001909
721,1,1000001,2000089,3000120,4001665
722,1,1000002,2000067,3000571,4000555
723,1,1000000,2000568,3000905,4003055
724,1,1000002,2000016,3001397,4003744
725,1,1000000,2000302,3000401,4000994
726,1,1000001,2000578,3000939,4003485
727,1,1000003,2000686,3001078,4001212
728,1,1000001,2000348,3000498,4001881
729,1,1000003,2000144,3000034,4007434
730,1,1000000,2000302,3000401,4000994
731,1,1000002,2000024,3000031,4000237
732,1,1000002,2000024,3000031,4000237
733,1,1000002,2000067,3000571,4000555
734,1,1000000,2000302,3000401,4000994
735,1,1000002,2000031,3000428,4002329
736,1,1000000,2000302,3000401,4000994
737,1,1000000,2000302,3000401,4000994
738,1,1000001,2000972,3000845,4004078
739,1,1000000,2000302,3000401,4000994
740,1,1000003,2000205,3000225,4000408
741,1,1000002,2000076,3000102,4000703
742,1,1000000,2000302,3000401,4000994
743,1,1000000,2000403,3000601,4001054
744,1,1000002,2000091,3000122,4000245
745,1,1000000,2000403,3000601,4001054
746,1,1000003,2000046,3000066,4003661
747,1,1000000,2000403,3000601,4001054
748,1,1000000,2000963,3001572,4001433
749,1,1000002,2001244,3000044,4000099
750,1,1000002,2000088,3000118,4003609
751,1,1000003,2000842,3001390,4002534
752,1,1000003,2000390,3001360,4001351
753,1,1000002,2000060,3000083,4000229
754,1,1000002,2000220,3000260,4000424
755,1,1000000,2000085,3000059,4004027
756,1,1000002,2001244,3000044,4000099
757,1,1000000,2000672,3001061,4001206
758,1,1000003,2001107,3001808,4000859
759,1,1000001,2000048,3001848,4002877
760,1,1000002,2000031,3000585,4003312
761,1,1000000,2001119,3001843,4000871
762,1,1000002,2001165,3001905,4002924
763,1,1000002,2000040,3000060,4000253
764,1,1000002,2000031,3000313,4003138
765,1,1000002,2000031,3000313,4003138
766,1,1000002,2000040,3000060,4000253
767,1,1000003,2000387,3000573,4002494
768,1,1000002,2000040,3000060,4000253
769,1,1000003,2000387,3000573,4002494
770,1,1000002,2000040,3000060,4000253
771,1,1000001,2000090,3000153,4000369
772,1,1000003,2001048,3001709,4001498
773,1,1000001,2000051,3000071,4007543
774,1,1000002,2000067,3000571,4000555
775,1,1000003,2001048,3001709,4001498
776,1,1000001,2000522,3000868,4002137
777,1,1000003,2000538,3000884,4003717
778,1,1000001,2000522,3000868,4002137
779,1,1000004,2000112,3001320,4000511
780,1,1000001,2000522,3000868,4002137
781,1,1000001,2000522,3000868,4002137
782,1,1000002,2001251,3002020,4003976
783,1,1000001,2000522,3000868,4002137
784,1,1000001,2000982,3001607,4002683
785,1,1000003,2000888,3001446,4002580
786,1,1000002,2000031,3000510,4003532
787,1,1000001,2000982,3001607,4002683
788,1,1000002,2000056,3000077,4002419
789,1,1000001,2000418,3000637,4001979
790,1,1000001,2000982,3001607,4002683
791,1,1000003,2000939,3001529,4004781
792,1,1000002,2000031,3000313,4003138
793,1,1000004,2000414,3000628,4003337
794,1,1000003,2000326,3000472,4001023
795,1,1000000,2000120,3001983,4000924
796,1,1000001,2000296,3000388,4001790
797,1,1000002,2000220,3000260,4000424
798,1,1000001,2001113,3001821,4006183
799,1,1000001,2000392,3000580,4001941
800,1,1000001,2000100,3000135,4001909
801,1,1000002,2000723,3001134,4003623
802,1,1000001,2000392,3000580,4001941
803,1,1000001,2000288,3000379,4003176
804,4,1000000,2001080,3001756,4001518
805,1,1000003,2000125,3001458,4002064
806,1,1000001,2000288,3000379,4003176
807,1,1000002,2000969,3001586,4002458
808,1,1000003,2000980,3001604,4002685
809,1,1000003,2000014,3000110,4000236
810,1,1000003,2000014,3001305,4001330
811,1,1000003,2000046,3000066,4003661
812,1,1000002,2000031,3000313,4003164
813,1,1000003,2000014,3001305,4001330
814,1,1000003,2000249,3000311,4001729
815,1,1000002,2000031,3000313,4003184
816,1,1000001,2000813,3001342,4002506
817,1,1000003,2000014,3001305,4001330
818,1,1000003,2001121,3001836,4002874
819,2,1000000,2000339,3000473,4001859
820,3,1000000,2000989,3001616,4003840
821,1,1000000,2000002,3000554,4000579
822,1,1000001,2000813,3001342,4002506
823,3,1000000,2000989,3001616,4003840
824,1,1000001,2000089,3000120,4002734
825,1,1000001,2000089,3000120,4002734
826,1,1000003,2000669,3001057,4002289
827,1,1000002,2000031,3000445,4003216
828,1,1000001,2000089,3000120,4002734
829,1,1000003,2000837,3001378,4001360
830,2,1000000,2000339,3000473,4001859
831,1,1000002,2000731,3001146,4003628
832,1,1000000,2000187,3000563,4001930
833,1,1000001,2000089,3000120,4002734
834,1,1000001,2000089,3000120,4002734
835,4,1000004,2001305,3002159,4006173
836,1,1000001,2000100,3000135,4001909
837,1,1000001,2000089,3000120,4002734
838,1,1000001,2000089,3000120,4002734
839,1,1000000,2000187,3000563,4001930
840,1,1000003,2000837,3001378,4001360
841,1,1000001,2000089,3000120,4002734
842,1,1000001,2000089,3000120,4002734
843,1,1000000,2000187,3000563,4001930
844,1,1000001,2001151,3000539,4001900
845,1,1000001,2000089,3000120,4002734
846,1,1000003,2000906,3001473,4001399
847,1,1000004,2000049,3000068,4003647
848,1,1000004,2000112,3001320,4000511
849,1,1000002,2000067,3000571,4000555
850,1,1000001,2000089,3000120,4002734
851,1,1000003,2000538,3000884,4003717
852,1,1000003,2000837,3001378,4001360
853,1,1000001,2000089,3000120,4002734
854,1,1000000,2000988,3001615,4001453
855,1,1000003,2000014,3001336,4001240
856,1,1000001,2000089,3000120,4002734
857,1,1000001,2000089,3000120,4002734
858,1,1000002,2000561,3000896,4003453
859,1,1000000,2000036,3000713,4000600
860,1,1000001,2000453,3000706,4002022
861,1,1000003,2000046,3000066,4003646
862,1,1000001,2000090,3000334,4001761
863,1,1000001,2000833,3001376,4002523
864,1,1000001,2000090,3000334,4001752
865,1,1000001,2000453,3000706,4002022
866,1,1000002,2000031,3000313,4003138
867,1,1000002,2000031,3000313,4003138
868,1,1000003,2000046,3000066,4000392
869,1,1000002,2000031,3000313,4003138
870,1,1000002,2000031,3000313,4003138
871,1,1000002,2000031,3000313,4003164
872,1,1000003,2000046,3000066,4000392
873,1,1000002,2000031,3000313,4003164
874,1,1000003,2000046,3000066,4000392
875,1,1000003,2000562,3000895,4003454
876,1,1000002,2000031,3000609,4003330
877,1,1000001,2000813,3001342,4002506
878,1,1000002,2000060,3000083,4000229
879,1,1000002,2000067,3000143,4002290
880,1,1000001,2000578,3000918,4003478
881,1,1000002,2000673,3001060,4003563
882,2,1000000,2000269,3000343,4001763
883,2,1000000,2001254,3002200,4007805
884,1,1000002,2000673,3001060,4003563
885,1,1000002,2000031,3000014,4000080
886,2,1000000,2001254,3002200,4005793
887,1,1000002,2000673,3001060,4003563
888,1,1000002,2000673,3001060,4003563
889,1,1000003,2000669,3001057,4002289
890,1,1000002,2000016,3002291,4007641
891,1,1000002,2000673,3001060,4003563
892,1,1000003,2000842,3001390,4002534
893,2,1000000,2001254,3002200,4007804
894,1,1000003,2001129,3001849,4000433
895,1,1000002,2000673,3001060,4003563
896,1,1000001,2000578,3000939,4003485
897,1,1000001,2000578,3000918,4003466
898,2,1000000,2001033,3001687,4002741
899,1,1000001,2000453,3000723,4002034
900,1,1000001,2000972,3000845,4002120
901,1,1000002,2000056,3000077,4000687
902,1,1000001,2000100,3000135,4001909
903,1,1000002,2000707,3001106,4003607
904,1,1000004,2000684,3001077,4003583
905,1,1000002,2000031,3000313,4003138
906,1,1000002,2000067,3000571,4000555
907,1,1000002,2000148,3000038,4000029
908,1,1000003,2000538,3000889,4001136
909,1,1000003,2000318,3000430,4001833
910,1,1000002,2000662,3001045,4003555
911,1,1000002,2000045,3000065,4000296
912,1,1000000,2000080,3000807,4000633
913,1,1000002,2001153,3001890,4002304
914,1,1000003,2000416,3000632,4001977
915,1,1000002,2000031,3000313,4003138
916,1,1000001,2000982,3001607,4002683
917,1,1000001,2000833,3001376,4004935
918,1,1000002,2000607,3000954,4000675
919,1,1000001,2000140,3002026,4007737
920,1,1000002,2000148,3000038,4000029
921,1,1000002,2001244,3000044,4000099
922,1,1000003,2001159,3001893,4000890
923,1,1000002,2000016,3001315,4000470
924,1,1000002,2000148,3000038,4000029
925,2,1000000,2000354,3000508,4003025
926,1,1000000,2001300,3001974,4002981
927,1,1000003,2000476,3000741,4003384
928,1,1000002,2000148,3000038,4000029
929,1,1000002,2000148,3000038,4000029
930,1,1000000,2000085,3001345,4005048
931,1,1000003,2000834,3001377,4002525
932,1,1000003,2000837,3001378,4001360
933,1,1000002,2000148,3000038,4000029
934,1,1000002,2001153,3001890,4002095
935,1,1000001,2000048,3000084,4000272
936,1,1000003,2000538,3000884,4003717
937,1,1000003,2000046,3000066,4003661
938,1,1000002,2000148,3000038,4000029
939,1,1000003,2000592,3000934,4002196
940,1,1000002,2000148,3000038,4000029
941,1,1000002,2001153,3001890,4002095
942,1,1000002,2000148,3000038,4000029
943,1,1000000,2000858,3001410,4001373
944,1,1000002,2000148,3000038,4000029
945,1,1000000,2000120,3000243,4000957
946,4,1000000,2001080,3001756,4001518
947,1,1000002,2000148,3000038,4000029
948,2,1000000,2000395,3001590,4002676
949,1,1000002,2000148,3000038,4000029
950,2,1000000,2000395,3001547,4002649
951,1,1000002,2000148,3000038,4000029
952,1,1000002,2000025,3001593,4003831
953,1,1000002,2000148,3000038,4000029
954,2,1000000,2001025,3001674,4002735
955,1,1000002,2000025,3001593,4003831
956,1,1000002,2000148,3000038,4000029
957,1,1000002,2000607,3000954,4000675
958,1,1000001,2000453,3000723,4004692
959,1,1000002,2000056,3000077,4002370
960,1,1000002,2000025,3001593,4003831
961,1,1000002,2000148,3000038,4000029
962,1,1000001,2000453,3000723,4004692
963,1,1000002,2000408,3000626,4000573
964,1,1000002,2000025,3001593,4003831
965,1,1000003,2000419,3000640,4001986
966,1,1000000,2000094,3001276,4002460
967,1,1000002,2000025,3001593,4003831
968,1,1000002,2000025,3001593,4003831
969,1,1000000,2000988,3001615,4001453
970,1,1000002,2000025,3001593,4003831
971,1,1000002,2001251,3002020,4003976
972,1,1000003,2000144,3000034,4000151
973,1,1000002,2000025,3001593,4003831
974,1,1000003,2000602,3000948,4003652
975,1,1000003,2001107,3001808,4000859
976,1,1000001,2001013,3000180,4000934
977,1,1000003,2001107,3001808,4000859
978,1,1000002,2000023,3000030,4000065
979,1,1000001,2000671,3001059,4002288
980,1,1000002,2000023,3000030,4000065
981,1,1000001,2000671,3001059,4002288
982,1,1000001,2000671,3001059,4002288
983,1,1000002,2000023,3000030,4000065
984,1,1000001,2000671,3001059,4002288
985,1,1000002,2000023,3000030,4000065
986,1,1000001,2000671,3001059,4002288
987,1,1000002,2000023,3000030,4000065
988,1,1000002,2000023,3000030,4000065
989,1,1000001,2000671,3001059,4002288
990,1,1000002,2000023,3000030,4000065
991,1,1000001,2000051,3000070,4007569
992,1,1000001,2000308,3000419,4001809
993,1,1000002,2000023,3000030,4000065
994,1,1000002,2001245,3002018,4003993
995,1,1000002,2000023,3000030,4000065
996,1,1000003,2000046,3000066,4003661
997,1,1000002,2000023,3000030,4000065
998,1,1000002,2000832,3001375,4000791
999,1,1000003,2000014,3000110,4000236
1000,1,1000002,2000024,3000031,4000237
1001,1,1000001,2000090,3000334,4001761
1002,1,1000002,2000832,3001375,4000791
1003,1,1000002,2000024,3000031,4000237
1004,1,1000002,2000832,3001375,4000791
1005,1,1000002,2001248,3002019,4000282
1006,1,1000002,2000408,3000626,4000573
1007,1,1000002,2000832,3001375,4000791
1008,1,1000002,2000832,3001375,4000791
1009,1,1000003,2001065,3001650,4001470
1010,1,1000002,2000832,3001375,4000791
1011,1,1000003,2000980,3001604,4002685
1012,1,1000002,2000027,3000033,4000036
1013,1,1000002,2000832,3001375,4000791
1014,1,1000002,2000331,3000458,4000521
1015,1,1000002,2000832,3001375,4000791
1016,1,1000002,2000091,3000122,4000245
1017,1,1000002,2000832,3001375,4000791
1018,1,1000002,2000832,3001375,4000791
1019,1,1000002,2000149,3000041,4000025
1020,1,1000002,2000832,3001375,4000791
1021,1,1000001,2000073,3000811,4003173
1022,1,1000000,2000988,3001615,4001453
1023,1,1000000,2000988,3001615,4001453
1024,1,1000002,2000832,3001375,4000791
1025,1,1000003,2000014,3001336,4001240
1026,1,1000002,2000025,3001541,4003807
1027,1,1000002,2000832,3001375,4000791
1028,1,1000001,2000709,3001115,4002332
1029,1,1000001,2000051,3002049,4007535
1030,1,1000002,2000832,3001375,4000791
1031,1,1000002,2000832,3001375,4000791
1032,1,1000002,2000024,3000031,4002945
1033,1,1000002,2000207,3000226,4000409
1034,1,1000002,2000806,3001331,4000777
1035,1,1000001,2000062,3000542,4003272
1036,1,1000003,2000538,3000884,4001135
1037,1,1000002,2000678,3001069,4003576
1038,1,1000001,2000197,3000213,4000944
1039,1,1000003,2000500,3000777,4001106
1040,1,1000003,2000047,3001113,4003710
1041,1,1000003,2000884,3001441,4001383
1042,1,1000001,2000051,3000071,4007530
1043,2,1000000,2001368,3002280,4005931
1044,1,1000000,2000117,3000132,4002844
1045,2,1000000,2001368,3002280,4005931
1046,1,1000002,2000056,3000077,4000691
1047,1,1000001,2000959,3001566,4002660
1048,1,1000003,2000046,3000066,4003661
1049,1,1000001,2000959,3001566,4002660
1050,1,1000002,2000067,3000143,4000541
1051,1,1000003,2000144,3000034,4000182
1052,1,1000001,2000522,3000833,4002109
1053,1,1000001,2000304,3000411,4001805
1054,1,1000002,2000246,3000304,4000440
1055,1,1000003,2001207,3001975,4001611
1056,1,1000003,2000071,3000098,4001887
1057,1,1000002,2000031,3000313,4003138
1058,1,1000003,2001207,3001975,4001611
1059,1,1000003,2000071,3000098,4001887
1060,1,1000002,2001244,3000044,4000099
1061,1,1000003,2001207,3001975,4001611
1062,1,1000002,2000027,3000033,4003574
1063,1,1000001,2000100,3000589,4001947
1064,1,1000002,2000910,3001479,4000806
1065,1,1000003,2001121,3001836,4002874
1066,1,1000003,2000571,3000909,4007727
1067,1,1000001,2001013,3000314,4003137
1068,1,1000001,2000671,3001059,4002288
1069,1,1000001,2000671,3001059,4002288
1070,1,1000001,2000308,3000419,4001809
1071,1,1000001,2000453,3000758,4001849
1072,1,1000004,2000112,3001320,4003704
1073,1,1000001,2000716,3001330,4003708
1074,1,1000002,2000025,3001541,4003807
1075,1,1000001,2000073,3000811,4002103
1076,1,1000001,2000100,3000488,4003931
1077,2,1000000,2000395,3000770,4002057
1078,2,1000000,2000395,3000770,4002057
1079,1,1000001,2000118,3000134,4002395
1080,1,1000001,2000089,3000120,4000327
1081,2,1000000,2001254,3002200,4005793
1082,2,1000000,2001025,3001674,4002735
1083,1,1000003,2000014,3000110,4000236
1084,1,1000000,2000480,3000745,4001095
1085,1,1000003,2000014,3000110,4000236
1086,1,1000002,2000031,3000313,4003138
1087,1,1000003,2000046,3000066,4003661
1088,1,1000000,2000244,3000305,4000976
1089,1,1000004,2000953,3001550,4003813
1090,1,1000002,2000067,3000571,4000555
1091,2,1000000,2000395,3001547,4002649
1092,1,1000000,2000036,3000721,4000605
1093,2,1000000,2001025,3001674,4002735
1094,1,1000002,2000325,3000451,4000503
1095,1,1000000,2000036,3000721,4000605
1096,1,1000000,2000036,3000721,4000605
1097,1,1000002,2000544,3000832,4000639
1098,1,1000000,2000036,3000721,4000605
1099,2,1000000,2001025,3001674,4002735
1100,1,1000001,2000578,3000918,4003466
1101,2,1000000,2001025,3001674,4002735
1102,1,1000000,2000036,3000721,4000605
1103,1,1000003,2000957,3001563,4002658
1104,2,1000000,2000475,3000736,4002035
1105,1,1000000,2000036,3000721,4000605
1106,1,1000002,2000031,3000313,4003164
1107,2,1000000,2000475,3000736,4002035
1108,1,1000000,2000036,3000721,4000605
1109,1,1000000,2000036,3000721,4000605
1110,1,1000002,2000076,3000102,4000699
1111,1,1000002,2000067,3000571,4000555
1112,1,1000001,2000453,3000723,4002034
1113,2,1000000,2000475,3000736,4002035
1114,1,1000002,2000016,3001397,4003744
1115,1,1000001,2000578,3000918,4003466
1116,1,1000000,2000036,3000721,4000605
1117,1,1000002,2001163,3001902,4002922
1118,1,1000000,2000036,3000721,4000605
1119,1,1000000,2000036,3000721,4000605
1120,2,1000000,2000395,3001602,4002681
1121,1,1000000,2000036,3000721,4000605
1122,2,1000000,2000395,3001602,4002681
1123,2,1000000,2000475,3000736,4002035
1124,1,1000000,2000036,3000721,4000605
1125,2,1000000,2001025,3001674,4002735
1126,1,1000003,2001107,3001808,4000859
1127,1,1000003,2000097,3000113,4000982
1128,1,1000000,2000858,3001410,4001373
1129,1,1000002,2000607,3000954,4000675
1130,1,1000000,2000831,3001373,4000790
1131,1,1000000,2000672,3001061,4001206
1132,1,1000003,2000980,3001604,4002685
1133,1,1000004,2000181,3000309,4003142
1134,1,1000001,2000100,3000135,4001909
1135,1,1000004,2000181,3000309,4003142
1136,2,1000001,2000193,3000208,4002770
1137,1,1000004,2000181,3000309,4003142
1138,1,1000000,2000672,3001061,4001206
1139,1,1000004,2000181,3000309,4003142
1140,1,1000003,2000980,3001604,4002685
1141,1,1000004,2000181,3000309,4003142
1142,1,1000003,2001256,3002356,4007668
1143,1,1000004,2000181,3000309,4003142
1144,1,1000001,2001222,3001994,4002166
1145,1,1000004,2000181,3000309,4003142
1146,1,1000000,2000437,3000679,4001076
1147,1,1000000,2000988,3001615,4001453
1148,1,1000000,2000988,3001615,4001453
1149,1,1000003,2000014,3001336,4001240
1150,1,1000000,2000988,3001615,4001453
1151,1,1000000,2000988,3001615,4001453
1152,1,1000000,2000033,3000053,4000260
1153,1,1000000,2000988,3001615,4001453
1154,1,1000000,2000988,3001615,4001453
1155,1,1000000,2000033,3000053,4000260
1156,1,1000003,2000906,3001473,4001399
1157,1,1000002,2000040,3000060,4000253
1158,1,1000002,2000040,3000060,4000253
1159,1,1000001,2000606,3000956,4002211
1160,1,1000002,2000040,3000060,4000253
1161,1,1000003,2000371,3000544,4001903
1162,1,1000003,2000038,3000058,4001782
1163,1,1000003,2000718,3001127,4002347
1164,2,1000001,2000193,3000224,4006144
1165,1,1000001,2000171,3000181,4001158
1166,1,1000002,2000151,3000043,4000077
1167,1,1000003,2001048,3001709,4001498
1168,1,1000003,2000096,3000259,4001693
1169,1,1000002,2001251,3002020,4003976
1170,1,1000002,2000723,3001134,4003623
1171,1,1000003,2001048,3001709,4001498
1172,1,1000003,2000014,3001272,4003808
1173,1,1000003,2000669,3001057,4002292
1174,1,1000000,2001016,3001658,4000839
1175,1,1000003,2001129,3001849,4002888
1176,1,1000002,2000873,3001427,4000798
1177,1,1000003,2001192,3001947,4001599
1178,1,1000002,2000408,3000626,4000573
1179,1,1000003,2000572,3000912,4003461
1180,1,1000002,2000773,3001255,4000755
1181,1,1000000,2000988,3001615,4001453
